RespondentID,choice,avcycle,avwalk,avhsr,avcar,timecycle,timewalk,accesshsr,waitingtimehsr,transfer,timehsr,timecar,parking,vehind,owncycle,gender,work,visa,age,solo,shared,family,child,primary_caregiver,LAT,LONG,DAUID,mhi,dwell_den,lum,st_den,inter_den,SF_P_ratio,side_den,Shelters_SD,Shelters_D,Shelters_A,Shelters_SA
567657604,3,0,1,1,0,3.416149068,11.72291297,5,15,2,5,100000,0,0,0,1,0,0,20,0,1,0,0,100000,43.259004,-79.903548,35250855,4.2154,1391.982183,0.701271,12.87040646,73.07906459,0.199425,6.605343875,0,0,1,0
567658556,2,1,1,1,0,2.91407871,10,2.66,10.23,1,3,100000,0,0,1,1,0,1,23,0,1,0,0,100000,43.260292,-79.913012,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,1,0
567669002,3,0,1,1,0,3.105590062,12.42236025,5,0,0,3,100000,0,0,0,0,0,0,20,0,1,0,0,100000,43.26202,-79.910025,35250678,14.595,106.5837403,0.550986,3.60991605,4.388742249,0.075118,5.049635391,0,0,0,0
567672319,2,1,1,1,1,14.57039355,50,5.33,10.23,0,30,10,0,0,1,1,1,1,21,0,0,1,1,0,43.263376,-79.952053,35250039,3.0478,3931.236674,0.59911,16.89299041,79.95735608,0.272364,29.38591834,0,0,1,0
567672577,3,0,0,1,1,100000,100000,1,10,0,15,4,0,1,1,0,0,1,20,0,1,0,0,100000,43.262212,-79.887917,35250409,3.3832,2249.585603,0.564595,11.85507933,153.9190149,0.330025,22.78635875,0,0,1,0
567681445,1,1,1,1,0,10,100000,7.46,10.23,0,3,100000,0,0,1,1,0,1,22,0,1,0,0,100000,43.257199,-79.933499,35250962,4.0599,1555.366013,0.338383,10.05574231,30.10385831,0.240843,24.55266414,0,0,0,0
567684894,4,0,0,1,1,100000,100000,24.84,10.23,1,60,20,0,0,0,0,1,1,19,0,0,1,1,0,43.201474,-79.850384,35250589,8.1589,1337.160003,0.420192,12.5475181,45.65912204,0.29758,20.7698267,0,0,1,0
567696907,2,1,1,1,0,2.039855097,7,7.45,10.23,0,3,100000,0,0,1,0,1,1,23,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,1,0,0
567700144,3,0,0,1,1,100000,100000,5,15,1,50,20,0,0,1,0,1,1,19,0,0,1,1,0,43.230131,-79.848176,35250556,5.9311,1659.876264,0.248324,14.89671043,30.17956843,0.269556,33.29227994,0,0,1,0
567703819,2,0,1,1,1,4.371118065,15,62.11,10.23,0,10,7,0,1,0,0,1,1,21,0,1,0,0,100000,43.259156,-79.902437,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
567706966,1,1,1,1,1,20,100000,12.42,10.23,0,10,5,0,1,1,0,0,1,20,0,1,0,0,100000,43.257525,-79.928018,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,1,0
567708491,2,0,1,1,0,2.91407871,10,2.13,10.23,0,2,100000,0,0,0,1,0,1,21,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
567716296,1,1,1,1,0,15,100000,21.31,10.23,0,10,100000,0,0,1,1,0,1,21,0,1,0,0,100000,43.262212,-79.887917,35250409,3.3832,2249.585603,0.564595,11.85507933,153.9190149,0.330025,22.78635875,0,0,0,1
567716567,2,0,1,1,1,2.039855097,7,21.31,10.23,0,3,1,0,0,0,1,1,1,21,0,1,0,0,100000,43.260292,-79.913012,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,1,0
567725431,4,0,0,1,1,100000,100000,3.2,10.23,1,69,35,0,1,0,1,1,1,56,0,0,1,1,0,43.194542,-79.788583,35250199,4.5299,105.2937052,0.501115,3.967330702,7.961231371,0.030968,2.444961259,1,0,0,0
567730953,2,0,1,1,0,1.457039355,5,0.53,10.23,0,2,100000,0,0,0,1,0,1,22,0,1,0,0,100000,43.262139,-79.912129,35250678,14.595,106.5837403,0.550986,3.60991605,4.388742249,0.075118,5.049635391,0,1,0,0
567733294,2,0,1,1,0,2.91407871,10,6.21,10.23,0,1,100000,0,0,0,0,1,1,24,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
567735550,4,0,0,1,1,100000,100000,10.66,10.23,2,45,15,0,0,0,1,1,1,22,0,0,1,1,0,43.253274,-79.837595,35250701,3.8691,3778.121243,0.063755,16.56809205,85.86639189,0.418079,40.2935142,0,0,1,0
567739865,4,0,0,1,1,100000,100000,10.66,10.23,0,25,10,0,1,1,1,1,1,51,1,0,0,0,100000,43.258012,-79.873751,35250420,4.1378,2206.46918,0.759727,16.52739308,89.19769025,0.390402,24.01135091,0,0,1,0
567741102,1,1,1,1,0,10,100000,1.24,10.23,0,3,100000,0,0,1,0,1,1,22,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
567752906,3,0,0,1,1,100000,100000,7,10,0,5,4,0,1,1,0,1,1,21,0,1,0,0,100000,43.259265,-79.902385,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,0,1,0
567757997,3,0,1,1,1,15.52795031,62.11180124,2,10,0,12,5,0,1,0,0,1,1,32,1,0,0,0,100000,43.257315,-79.935414,35250963,3.5784,4091.346668,0.503834,4.643304097,13.37041395,0.084188,6.352265804,0,0,1,0
567763460,1,1,1,1,0,15,100000,6.39,10.23,0,5,100000,0,0,1,1,0,1,19,1,0,0,0,100000,43.257315,-79.935414,35250963,3.5784,4091.346668,0.503834,4.643304097,13.37041395,0.084188,6.352265804,0,0,0,0
567766092,3,0,0,1,1,100000,100000,2,10,0,15,18,0,1,1,0,0,1,18,0,0,1,1,0,43.237338,-79.970296,35250062,8.5167,24.19191738,0.395273,1.664093292,0.870909026,0.014525,0.184933346,0,0,1,0
567769163,3,0,0,1,1,100000,100000,30,10,1,30,30,0,0,0,1,0,1,20,0,0,1,1,0,43.229199,-79.908453,35250083,3.5397,1074.402364,0.644928,8.357292506,32.23207091,0.131992,13.26696518,0,0,0,0
567769338,3,0,1,1,0,6.832298137,23.44582593,2,25,1,5,100000,0,0,0,1,0,1,20,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,1,0
567769452,3,0,0,1,1,100000,100000,7,30,2,50,12,0,0,0,1,0,0,35,0,0,1,1,0,43.23363,-79.924472,35250093,5.6692,962.5316931,0.430645,10.70462015,37.56221241,0.325975,16.7515059,0,1,0,0
567773447,4,0,0,1,1,100000,100000,7.14,10.23,1,42,40,1,0,0,1,0,1,55,0,0,1,1,1,43.218472,-79.918446,35250123,9.1358,1368.925394,0.17913,10.10814511,11.40771161,0.346707,20.28181241,1,0,0,0
567775701,4,0,0,1,1,100000,100000,3.52,10.23,2,76,35,0,1,1,1,1,1,43,0,0,1,1,0,43.181437,-79.773043,35250180,7.0814,198.6026521,0.6652,3.54117695,10.18475139,0.110505,8.153216579,0,1,0,0
567776222,2,0,1,1,0,4.371118065,15,5.33,10.23,1,2,100000,0,0,0,1,0,1,19,0,1,0,0,100000,43.257315,-79.935414,35250963,3.5784,4091.346668,0.503834,4.643304097,13.37041395,0.084188,6.352265804,0,0,1,0
567780973,4,0,0,1,1,100000,100000,5.33,10.23,0,75,35,0,0,1,1,0,1,19,0,0,1,1,0,43.217236,-79.712966,35250293,7.6223,2023.184602,0.236128,16.68028215,43.74453193,0.317769,36.43676179,0,0,0,0
567781317,2,0,1,1,0,2.91407871,10,2.13,10.23,0,1,100000,0,0,0,1,0,1,23,0,1,0,0,100000,43.260292,-79.913012,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,1,0
567785957,3,0,1,1,0,7.763975155,26.64298401,5,0,0,5,100000,0,0,0,1,0,1,20,0,1,0,0,100000,43.257315,-79.935414,35250963,3.5784,4091.346668,0.503834,4.643304097,13.37041395,0.084188,6.352265804,0,0,0,0
567788800,2,0,1,1,0,2.039855097,7,7.46,10.23,0,2,100000,0,0,0,1,1,1,20,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,1,0,0
567790385,4,0,0,1,1,100000,100000,62.11,10.23,2,55,20,0,0,1,0,1,1,18,0,0,1,1,0,43.213445,-79.82712,35250569,6.2096,1182.117782,0.36232,8.114056455,71.64350193,0.304405,23.49774584,0,1,0,0
567790389,2,0,1,1,1,2.91407871,10,10.66,10.23,0,2,2,0,0,0,1,1,1,18,0,0,1,0,0,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,1,0
567795247,2,1,1,1,1,2.91407871,10,0.53,10.23,0,5,10,0,0,1,1,1,1,22,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,0
567800214,4,0,0,1,1,100000,100000,10.66,10.23,2,60,20,0,0,1,1,0,1,18,0,0,1,0,0,43.199256,-79.792732,35250197,8.7324,1333.728512,0.291997,13.36484884,51.86721992,0.325952,51.61125534,0,0,1,0
567800576,2,0,1,1,1,4.371118065,15,21.31,10.23,0,20,5,0,1,0,1,1,1,24,0,1,0,0,100000,43.257934,-79.914077,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
567801317,4,0,0,1,1,100000,100000,31.97,10.23,2,30,15,1,1,1,1,1,1,18,0,0,1,0,0,43.233407,-79.929603,35250093,5.6692,962.5316931,0.430645,10.70462015,37.56221241,0.325975,16.7515059,0,0,1,0
567801705,4,0,0,1,1,100000,100000,31.97,10.23,2,65,15,0,0,0,1,1,1,18,0,0,1,0,0,43.207969,-80.002292,35250153,12.1483,864.2860154,0,14.81858426,84.32058687,0.28654,17.40413146,0,0,0,0
567809825,2,1,1,1,0,7.285196774,25,10.66,10.23,0,10,100000,0,0,1,1,1,1,21,0,1,0,0,100000,43.257576,-79.918433,35250668,0,1353.078253,0.153819,17.71570322,75.17101406,0.295856,30.38207455,0,0,0,0
567810459,4,0,0,1,1,100000,100000,37.27,10.23,2,90,35,0,0,1,0,0,1,21,0,0,1,1,0,43.229978,-79.741308,35250282,6.1167,1068.676528,0.297164,9.86995894,28.12306654,0.30294,37.94660628,0,0,0,0
567811847,4,0,0,1,1,100000,100000,10.66,10.23,0,5,5,0,1,0,1,1,1,26,1,0,0,0,100000,43.261881,-79.905924,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,1,0,0
567812891,3,0,0,1,1,100000,100000,40,5,1,35,15,0,0,1,1,0,1,32,1,0,0,0,100000,43.253297,-79.845854,35250955,1.9651,2940.558706,0.469433,9.327242176,126.0239445,0.268862,19.40099824,0,0,1,0
567812901,2,0,1,1,0,2.039855097,7,3.11,10.23,0,3,100000,0,0,0,0,1,1,21,0,1,0,0,100000,43.260318,-79.911928,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,1,0,0,0
567813867,2,1,1,1,1,4.371118065,15,3.73,10.23,0,5,5,0,1,1,0,1,1,22,0,1,0,0,100000,43.2542,-79.923895,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,1,0
567814118,4,0,1,1,1,4.037267081,16.14906832,6.21,10.23,0,3,2,0,0,0,0,0,1,23,0,1,0,0,100000,43.246749,-79.943641,35250062,8.5167,24.19191738,0.395273,1.664093292,0.870909026,0.014525,0.184933346,0,0,0,1
567814211,2,1,1,1,1,7.285196774,25,12.42,10.23,0,8,8,0,1,1,0,1,1,21,0,1,0,0,100000,43.262611,-79.935948,35250044,7.7828,1171.811864,0.062602,14.6238888,96.97753354,0.339177,0,0,1,0,0
567814618,2,0,1,1,0,3.496894452,12,4.26,10.23,0,3,100000,0,0,0,1,0,1,20,0,1,0,0,100000,43.257878,-79.916677,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,0,0
567815240,2,1,1,1,1,4.371118065,15,10.66,10.23,0,3,1,0,1,1,1,1,1,20,1,0,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,1,0
567816209,2,1,1,1,0,4.371118065,15,21.31,10.23,0,2,100000,0,0,1,1,0,1,24,0,1,0,0,100000,43.258076,-79.911943,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,0,0
567816394,2,0,1,1,0,5.82815742,20,12.42,10.23,0,3,100000,0,0,0,0,0,1,20,0,1,0,0,100000,43.257878,-79.916677,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,1,0,0
567816641,1,1,1,1,0,12,100000,8.07,10.23,0,5,100000,0,0,1,0,1,1,22,0,1,0,0,100000,43.257315,-79.935414,35250963,3.5784,4091.346668,0.503834,4.643304097,13.37041395,0.084188,6.352265804,0,0,1,0
567817239,2,0,1,1,0,2.91407871,10,62.11,10.23,0,5,100000,0,0,0,0,1,1,20,0,1,0,0,100000,43.257621,-79.924838,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,1,0
567817539,2,1,1,1,0,4.371118065,15,1.07,10.23,0,8,100000,0,0,1,1,0,1,23,0,1,0,0,100000,43.252363,-79.922035,35250667,5.269,1027.133442,0.134958,16.50261063,102.7133442,0.231917,31.43903392,0,0,0,0
567819494,2,0,1,1,0,1.457039355,5,0.64,10.23,0,3,100000,0,0,0,1,1,1,20,0,1,0,0,100000,43.257878,-79.916677,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
567820270,2,0,1,1,0,2.91407871,10,10.66,10.23,0,2,100000,0,0,0,1,1,1,22,0,1,0,0,100000,43.262216,-79.90513,35250677,9.358,1818.71805,0.286445,16.18344475,68.81635863,0.38294,35.43306805,0,0,1,0
567820589,2,0,1,1,0,4.371118065,15,2.13,10.23,0,7,100000,0,0,0,1,0,1,21,0,1,0,0,100000,43.254309,-79.921102,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,0,0
567820932,3,0,0,1,1,100000,100000,3,10,0,12,8,0,1,0,0,0,1,21,0,1,0,0,100000,43.251223,-79.934584,35250964,6.3081,534.6674559,0.455743,13.55660792,15.27621303,0.074477,8.22849688,0,1,0,0
567822696,4,0,1,1,1,15.52795031,62.11180124,24.84,10.23,0,5,10,0,1,0,0,1,1,23,0,1,0,0,100000,43.258029,-79.912695,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,1,0,0
567824807,2,0,1,1,1,3.788302323,13,10.66,10.23,2,20,2,0,1,0,1,0,1,21,0,1,0,0,100000,43.257586,-79.925898,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,1,0
567825736,2,1,1,1,0,5.82815742,20,62.11,10.23,0,15,100000,0,0,1,0,1,1,21,1,0,0,0,100000,43.26302,-79.900741,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,1,0,0
567827211,4,0,0,1,1,100000,100000,53.29,10.23,1,60,35,1,1,0,1,0,1,24,0,0,1,1,0,43.21568,-79.7131,35250308,6.6735,674.3250729,0.470952,7.607711389,21.67473448,0.144977,17.19519818,0,0,1,0
567829197,3,0,0,1,1,100000,100000,2,10,0,15,5,0,1,1,0,1,1,22,1,0,0,0,100000,43.256385,-79.936072,35250963,3.5784,4091.346668,0.503834,4.643304097,13.37041395,0.084188,6.352265804,0,0,0,0
567829799,2,0,1,1,0,5.82815742,20,24.84,10.23,0,7,100000,0,0,0,0,1,1,20,0,1,0,0,100000,43.257934,-79.914077,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,1,0,0
567839317,2,1,1,1,1,2.91407871,10,24.84,10.23,0,2,2,0,1,1,0,1,1,20,0,1,0,0,100000,43.254172,-79.923765,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,0,0
567844647,4,0,0,1,1,100000,100000,6.21,10.23,0,45,20,0,0,1,0,0,1,36,0,0,1,1,1,43.225674,-79.952804,35250914,8.0138,1972.912445,0,15.03433934,85.31513277,0.385066,16.78554677,0,0,0,0
567849435,3,0,0,1,1,100000,100000,10,40,0,23,20,0,0,1,1,0,1,20,0,0,1,1,0,43.225674,-79.952804,35250914,8.0138,1972.912445,0,15.03433934,85.31513277,0.385066,16.78554677,0,1,0,0
567849800,2,0,1,1,0,3.496894452,12,6.39,10.23,0,5,100000,0,0,0,1,1,1,22,0,1,0,0,100000,43.260404,-79.912958,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,1,0,0
567851677,2,1,1,1,0,4.371118065,15,1.37,10.23,0,3,100000,0,0,1,0,1,1,20,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,1,0
567854151,3,0,0,1,1,100000,100000,5,10,1,40,25,0,0,0,0,1,1,22,0,1,0,0,100000,43.243395,-79.875376,35250385,6.4683,1146.182331,0.334592,14.1292541,82.29001352,0.222967,21.30371243,0,0,0,0
567855628,2,0,1,1,0,4.371118065,15,5.96,10.23,0,4,100000,0,0,0,0,0,1,20,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,1,0
567857244,1,1,1,1,0,8,100000,4.26,10.23,0,2,100000,0,0,1,1,0,1,20,0,1,0,0,100000,43.258632,-79.931756,35250679,6.8767,307.9100117,0.583669,9.653162301,18.34357516,0.077649,16.46633437,0,0,0,0
567857376,3,0,0,1,1,100000,100000,7,2,0,35,35,0,0,0,0,1,1,20,0,0,1,1,0,43.218325,-79.72335,35250304,7.4356,841.0620113,0.289885,9.650209129,45.46281142,0.201243,18.78854554,0,0,1,0
567857730,2,1,1,1,0,3.788302323,13,6.21,10.23,0,3,100000,0,0,1,0,1,1,22,0,1,0,0,100000,43.25845,-79.907797,35250855,4.2154,1391.982183,0.701271,12.87040646,73.07906459,0.199425,6.605343875,0,1,0,0
567860748,4,0,0,1,1,100000,100000,10.66,10.23,0,60,50,1,1,1,1,1,1,21,0,0,1,1,0,43.21568,-79.7131,35250308,6.6735,674.3250729,0.470952,7.607711389,21.67473448,0.144977,17.19519818,0,0,0,1
567862285,2,0,1,1,1,4.371118065,15,24.84,10.23,0,2,5,0,1,0,0,1,1,27,0,1,0,0,100000,43.258146,-79.910796,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,1,0,0
567862891,2,1,1,1,1,2.039855097,7,2.66,10.23,0,2,2,0,0,1,1,0,1,19,0,1,0,0,100000,43.260301,-79.910886,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,1,0
567862903,2,1,1,1,1,4.371118065,15,3.11,10.23,0,5,3,0,1,1,0,0,1,20,0,1,0,0,100000,43.26302,-79.900741,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,0,0,0
567862911,4,0,0,1,1,100000,100000,2.56,10.23,1,16,7,0,0,1,1,0,1,20,0,0,1,1,0,43.27543,-79.93279,35250031,7.8497,20.62852538,0.310044,1.35857921,2.578565673,0.015851,0,0,0,0,1
567864475,3,0,0,1,1,100000,100000,5,20,1,35,15,0,0,1,1,0,1,22,0,0,1,1,0,43.226316,-79.871946,35250533,3.9583,6264.424662,0.277331,13.34635674,98.91196835,0.28667,25.37804857,0,1,0,0
567865570,3,1,1,1,0,0.310559006,1.065719361,2,15,0,3,100000,0,0,1,1,0,0,20,0,1,0,0,100000,43.257934,-79.914077,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
567866980,4,0,0,1,1,100000,100000,2.66,10.23,0,45,30,1,1,1,1,1,1,22,0,0,1,1,0,43.231707,-79.807699,35250339,6.2456,1256.482917,0.639153,13.61022296,10.69347164,0.272216,28.61524387,0,0,0,0
567868204,2,0,1,1,0,2.91407871,10,12.42,10.23,0,5,100000,0,0,0,0,1,1,21,0,1,0,0,100000,43.260292,-79.913012,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,1,0,0
567869826,2,0,1,1,1,4.079710194,14,21.31,10.23,0,15,5,0,0,0,1,1,1,27,1,0,0,0,100000,43.250282,-79.927616,35250681,5.149,545.9654757,0.585208,10.35515054,25.69249297,0.145086,12.82083337,0,0,0,0
567871359,2,1,1,1,0,5.82815742,20,62.11,10.23,0,5,100000,0,0,1,0,1,1,21,0,0,1,0,0,43.26302,-79.900741,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,0,0,0
567872966,4,0,0,1,1,100000,100000,10.66,10.23,0,15,15,0,1,1,1,1,1,25,0,0,1,1,0,43.225674,-79.952804,35250914,8.0138,1972.912445,0,15.03433934,85.31513277,0.385066,16.78554677,0,0,1,0
567873529,4,0,0,1,1,100000,100000,2.11,10.23,1,50,15,1,1,0,0,1,1,18,0,0,1,1,0,43.23363,-79.924472,35250093,5.6692,962.5316931,0.430645,10.70462015,37.56221241,0.325975,16.7515059,0,0,0,0
567875252,2,0,1,1,0,2.91407871,10,5.33,10.23,0,4,100000,0,0,0,1,0,1,22,0,1,0,0,100000,43.260292,-79.913012,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,1,0
567875966,2,1,1,1,1,4.953933807,17,1.07,10.23,0,10,1,0,0,1,1,0,1,19,0,1,0,0,100000,43.253041,-79.92041,35250667,5.269,1027.133442,0.134958,16.50261063,102.7133442,0.231917,31.43903392,0,0,0,0
567876582,2,0,1,1,0,4.371118065,15,21.31,10.23,0,3,100000,0,0,0,1,1,1,22,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
567878084,4,0,0,1,1,100000,100000,5.33,10.23,2,40,20,1,1,0,1,0,1,26,0,0,1,1,0,43.199241,-79.840579,35250622,4.738,2234.803337,0.391121,17.97064958,59.59475566,0.217583,21.49531651,0,0,0,0
567878838,3,0,1,1,0,13.66459627,54.65838509,7,7,0,10,100000,0,0,0,0,1,1,21,1,0,0,0,100000,43.257433,-79.878,35250399,1.4297,15368.63967,0.553275,15.08888889,0,0.45235,38.48255267,0,1,0,0
567880473,4,1,1,0,1,12.42236025,49.68944099,0,10.23,100000,100000,15,1,0,1,0,1,1,28,1,0,0,0,100000,43.26302,-79.900741,35250503,3.3902,941.397976,0.805636,14.37620617,39.22491567,0.230931,22.63322192,0,0,0,0
567880671,3,0,0,1,1,100000,100000,5,5,0,10,7,0,0,1,0,1,1,23,1,0,0,0,100000,43.257315,-79.935414,35250963,3.5784,4091.346668,0.503834,4.643304097,13.37041395,0.084188,6.352265804,0,0,1,0
567881004,2,1,1,1,0,4.371118065,15,2.13,10.23,0,8,100000,0,0,1,1,1,1,22,0,1,0,0,100000,43.252363,-79.922035,35250667,5.269,1027.133442,0.134958,16.50261063,102.7133442,0.231917,31.43903392,0,0,1,0
567881904,3,0,0,1,1,100000,100000,1,10,1,25,15,0,1,0,0,0,1,21,0,0,1,1,0,43.233158,-79.911709,35250110,5.4771,824.8102936,0.556425,12.85369698,65.98482349,0.241742,21.87369897,0,1,0,0
567881998,2,0,1,1,0,2.91407871,10,24.84,10.23,2,15,100000,0,0,0,0,0,1,21,0,1,0,0,100000,43.257822,-79.919413,35250669,5.4911,892.1743564,0.47946,14.30782564,45.88325261,0.268249,37.4575743,0,0,0,0
567882082,4,0,0,1,1,100000,100000,21.31,10.23,1,60,25,0,0,1,1,1,1,21,0,0,1,1,0,43.217833,-79.987283,35250152,8.6213,487.0896144,0.593472,8.985347139,24.1034036,0.144073,5.842369129,1,0,0,0
567884916,2,0,1,1,1,2.91407871,10,12.42,10.23,0,10,2,0,1,0,0,1,1,21,0,1,0,0,100000,43.260301,-79.910886,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,1,0,0
567886358,4,0,0,1,1,100000,100000,3.11,10.23,0,40,10,1,0,1,0,1,1,33,1,0,0,0,100000,43.266527,-79.956891,35250826,7.6415,695.2915345,0.501442,7.634057087,43.91314955,0.232977,9.812987104,0,0,0,0
567887049,2,0,1,1,1,2.331262968,8,12.42,10.23,0,5,1,0,1,0,0,0,1,19,0,1,0,0,100000,43.258076,-79.911943,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,0,0
567889573,2,0,1,1,0,5.82815742,20,5.96,10.23,0,4,100000,0,0,0,0,0,1,19,0,1,0,0,100000,43.257705,-79.9222,35250670,9.8697,332.0281193,0.336606,11.88381306,29.76803829,0.313389,18.5668136,0,0,1,0
567891129,2,1,1,1,0,2.331262968,8,1.24,10.23,0,1,100000,0,0,1,0,1,1,22,0,1,0,0,100000,43.260292,-79.913012,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,1,0
567891573,4,0,0,1,1,100000,100000,10.66,10.23,1,30,15,0,0,0,1,1,1,20,0,0,1,0,0,43.251057,-79.892789,35250509,7.5557,1937.202357,0.097577,13.77504238,40.35838244,0.270908,23.62142566,0,0,0,0
567891710,3,0,0,1,1,100000,100000,7,2,1,14,5,0,0,1,1,1,1,24,0,1,0,0,100000,43.251057,-79.892789,35250509,7.5557,1937.202357,0.097577,13.77504238,40.35838244,0.270908,23.62142566,0,0,0,0
567892209,4,0,0,1,1,100000,100000,2.61,10.23,1,31,30,0,0,0,0,0,1,23,0,0,1,1,0,43.226447,-79.860627,35250628,2.1566,3087.18202,0.328735,11.41985675,49.39491232,0.290638,28.32554537,0,1,0,0
567892348,3,0,0,1,1,100000,100000,10,22,2,45,25,0,0,0,0,1,1,23,0,0,1,0,0,43.222631,-79.781341,35250857,7.0394,908.3611475,0.127576,9.396594702,63.37403355,0.236733,12.50123382,1,0,0,0
567892483,2,0,1,1,0,4.371118065,15,2.48,10.23,0,4,100000,0,0,0,0,1,0,21,0,1,0,0,100000,43.261956,-79.909065,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,1,0,0
567895923,2,0,1,1,0,4.371118065,15,2.48,10.23,0,4,100000,0,0,0,0,0,1,21,0,1,0,0,100000,43.261318,-79.907289,35250675,4.577,1688.572472,0.28083,19.4975356,109.5290252,0.356169,39.64003191,0,0,0,0
567896425,2,0,1,1,0,1.457039355,5,24.84,10.23,0,4,100000,0,0,0,0,1,1,22,0,1,0,0,100000,43.257586,-79.925898,35250680,4.8067,488.7095562,0.682357,10.18232626,30.07443422,0.250599,19.88144051,0,0,1,0
567898333,2,0,1,1,0,4.371118065,15,3.23,10.23,0,2,100000,0,0,0,0,0,1,20,0,1,0,0,100000,43.258146,-79.910796,35250672,6.6385,1199.709838,0.499495,15.73366442,55.80045756,0.311577,35.69782751,0,0,0,0
